"Model","Scenario","Region","Variable","Unit","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|South Korea","Final Energy|Transportation|Road|Freight","EJ/yr","","","",0.318231,0.332721,0.372745,0.405363005,0.44713686685,0.48691293217,0.518868802574,0.546929723577,0.56632554711,0.5666805432,0.5773389521,0.578491584,0.581647172,0.583616399,0.581325538,0.576009986,0.573991828,0.571931858,0.569446025,0.564121917
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|South Korea","Final Energy|Transportation|Rail","EJ/yr","","","",0.02039032,0.0194535,0.02096069,0.02228308,0.0223123259,0.021665468,0.020757188,0.020191082,0.019462522,0.018265788,0.017926698,0.017275736,0.016799777,0.016241694,0.015609513,0.015008214,0.014515894,0.014041423,0.013569542,0.013116402
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Secondary Energy|Electricity|Solar","EJ/yr","","","",0.0002658,0.000366599,0.0103616,0.02978648187,0.37337954887,0.76437938887,1.14071528887,1.54483628887,2.08511728887,2.943541315,3.70495658,4.4775806,4.9707265,5.3776863,5.6693017,5.728235,5.666928,5.53208,5.518039,5.9492559
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Final Energy|Residential and Commercial","EJ/yr","","","",2.655130677979,3.015244110001,2.9321084211,3.106336538792,3.01922481379,3.162130271963,3.172020596547,3.253504806873,3.259573819954,3.354592051809,3.738400990827,4.091933816452,4.500693288086,4.906876733987,5.29616094266,5.652562068352,6.012313291543,6.328144174594,6.58397398077,6.671276065134
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Secondary Energy|Liquids|Oil","EJ/yr","","","",6.2569,7.80126,8.90094,9.035933,9.177526,9.31987,9.042677,8.723177,8.30784,6.574874,5.3215961,4.394024,4.26493261,4.2239183,4.1414902,3.94614,3.8749695,3.824956,3.80772002,3.65557527
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Secondary Energy|Electricity|Wind","EJ/yr","","","",0.0000846999,0.000476099,0.0044127,0.0371838106,0.5006201646,1.0501471546,1.5982297546,2.1789563546,2.9526489596,4.061897544,4.94056159,5.7854674,6.2956938,6.6922402,6.937003,7.022763,7.057192,7.065513,7.107937,6.4952314
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Secondary Energy|Electricity|Gas","EJ/yr","","","",0.806357,1.063379,1.161706,1.44758,1.376403,1.3909421464,1.220078467,1.12219848,0.59904206,0.160444414,0.227590214,0.3097147413,0.3898252385,0.4759824769,0.58332117241,0.71709679281,0.8687481832,1.02649156183,1.06595728242,1.015210827303
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Secondary Energy|Electricity|Coal","EJ/yr","","","",0.279409,0.447776,0.71403,0.986294,0.655536,0.3223569,0.1444465,0.1113605,0.10396052,0.137784701,0.169492942,0.16227467649,0.17041058982,0.16764875298,0.15359839893,0.135894,0.141753,0.152205,0.162459,0.142357
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Primary Energy|Coal","EJ/yr","","","",2.1421701824884,2.74758514592365,3.39287185937523,4.27563451233717,3.21241149733039,2.28347201238073,1.56255588604613,1.20604905788211,1.00813930032469,0.965163105925457,0.934625038160794,0.799770067334601,0.766276052349065,0.723875485755397,0.661506120865669,0.590759036940394,0.577356306038722,0.575567566011745,0.575796582118602,0.509626938332276
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Final Energy|Industry","EJ/yr","","","",3.88648667899,4.089890189,5.1759885399,6.09578917555436,6.66141202192749,7.35077367382684,7.89010167912223,8.24530213981118,8.23117671912339,8.17227307614397,8.26778953454236,8.29441745570313,8.42039846449663,8.52236056633019,8.51211094819528,8.28357851826489,8.03609302992384,7.75215753864201,7.44794641367068,7.02665016819484
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Primary Energy|Gas","EJ/yr","","","",3.08449637970329,3.60879774107419,4.23670634602495,4.82393368129266,4.25243406465748,4.21889576183693,3.81671203839645,3.78628270569637,3.02706578605212,2.35334060469583,2.46934336210974,2.35285478795469,2.3727350730367,2.48335846673094,2.72368966068196,3.07292435462212,3.45754026120699,3.89153864136591,3.91662002614463,3.8071860929079
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Secondary Energy|Electricity|Oil","EJ/yr","","","",0.116597,0.102357,0.0485795,0.05678094,0.05604651,0.04343582,0.04658787,0.04415459,0.035794345,0.019383677,0.014128994,0.007661472,0.0047975345,0.0035016135,0.0026660052,0.0020172714,0.0017263703,0.0013158937,0.0008823965,0.00027358558
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Secondary Energy|Electricity|Biomass","EJ/yr","","","",0.00917279,0.019656,0.0340298,0.0285348,0.0562625,0.082309735,0.18336429,0.2679036,0.335151832,0.1765618921,0.39890322645,0.62233043411,0.781763959257,0.9015347917,1.007635879711,1.1066914174612,1.1970952738065,1.2648251725084,1.29757911463096,1.36882501406599
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Final Energy|Industry|Chemicals","EJ/yr","","","",0.17287583,0.24052874,0.35930252,0.393274827,0.404892263,0.4334488072,0.4822190727,0.53074877261,0.563035964425,0.58502183573813,0.605124691895044,0.625210580914323,0.64787370921027,0.663279147374718,0.673729068927429,0.682279678740488,0.69148641455635,0.699310027485846,0.704420885304557,0.706421465181999
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Final Energy|Industry|Cement","EJ/yr","","","",0.0504194,0.0560118,0.0560118,0.06124661,0.05229577,0.05311632,0.0585514,0.06293074,0.061660646,0.05608259,0.0553708307,0.0528918567,0.0533776669,0.0530512218,0.05195124257,0.05022373791,0.049662040342,0.04915867426,0.048573847815,0.0464864562262
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Final Energy|Transportation|Road|Passenger","EJ/yr","","","",1.218104021,1.38978523,1.73959362,1.53144235,1.38508341209,1.37057997741,1.260303332212,1.14137497109,1.032028367438,0.8881333137,0.8273804645,0.7871520635,0.7764327238,0.76913196324,0.76998980551,0.76620412682,0.765178154297,0.766703484488,0.77142217332,0.766504429505
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Final Energy|Transportation|Maritime","EJ/yr","","","",1.3974986,2.3693588,2.5240763,2.5861559,2.4930754,2.4902094,2.453537338,2.457299167,2.29100759,1.819115211,1.6890395382,1.724938521655,1.812927365986,1.897391974172,1.9811798155057,2.06951380921517,2.14949427785915,2.23464335818718,2.29866439112094,2.3669176716948
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Final Energy|Transportation|Aviation","EJ/yr","","","",0.4881062,0.6019666,0.7860757,0.902202,0.949199,1.045125,1.09041019037,1.1959771627,1.225072577,1.12030333,1.1326192,1.052867,1.09519731,1.11970438,1.13818281,1.16490755,1.24482032,1.33350992,1.42084265,1.474166386
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Final Energy|Industry|Steel","EJ/yr","","","",0.07672994099,0.11877836,0.161401568,0.2706194575946,0.3913065903954,0.53589891167512,0.70427845950356,0.8600466749488,0.9748823445964,1.05728066562844,1.12746051013067,1.17638880189575,1.21029783812883,1.2179472980982,1.2027505457852,1.17072454347037,1.1296881357614,1.0792477603814,1.02013444283162,0.953524184671155
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr","","","",0.2362468999,0.290775198,0.4661003,0.55468769247,1.41817271347,2.41284254347,3.40172904347,4.44804764347,5.77816824847,7.761713859,9.41766917,11.051114,12.0704433,12.8898875,13.4421957,13.602808,13.591858,13.48128,13.525636,13.3601683
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Final Energy|Industry|Non-ferrous metals","EJ/yr","","","",0,0,0.0179770419,0.026798482470761,0.027590705050095,0.027872424656722,0.02735947391067,0.026244217295381,0.024898969605092,0.0235263672751,0.0221037575364,0.02047429796958,0.0188975751637,0.0174721594785,0.0161548141057,0.0148819601875,0.0136659367161,0.0125029767514,0.0114085482795,0.0103654981599
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Final Energy|Transportation|Road|Freight","EJ/yr","","","",0.816854,0.903772,1.105473,1.23760106,1.3524709652841,1.4703425018615,1.466618136481,1.49771528549758,1.4967072508,1.42376437892,1.3801120524,1.393724781,1.451597918,1.548286764,1.653862762,1.7624092467,1.8743661298,1.9873021339,2.100283359,2.1957719035
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Southeast Asia","Final Energy|Transportation|Rail","EJ/yr","","","",0.05485138,0.07650578,0.08725443,0.094965253,0.095378147,0.095722248,0.09289719,0.09269471,0.08913664,0.07803201,0.07797963,0.07763602,0.08162467,0.08520923,0.08851173,0.09206107,0.0963347,0.10083327,0.10482364,0.10931975
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Secondary Energy|Electricity|Solar","EJ/yr","","","",0.00000360048,0.0000828001,0.00315328,0.00702129362,0.07423387742,0.18913185942,0.40746279942,0.63682573942,0.86981106942,1.0676582428,1.183400102,1.2939798,1.32947618,1.32767684,1.29499219,1.24965535,1.22108408,1.18577145,1.15509689,1.16034932
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Final Energy|Residential and Commercial","EJ/yr","","","",0.45523932,0.46215812,0.47301538,0.49783118,0.63499649,0.78108849,0.94210771,1.06707956,1.13270943,1.157497591,1.171551418,1.173731072,1.179119597,1.171662421,1.153691567,1.1291616554,1.1040004606,1.077287779,1.049901469,1.0303550181
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Secondary Energy|Liquids|Oil","EJ/yr","","","",1.85865,2.03329,1.98468,1.82682,1.77861,1.79332,1.7487041,1.6476408,1.5337984,1.3463149,1.1966288,1.0789653,1.0442274,1.02442284,1.00360702,0.97128688,0.9469861,0.9238188,0.90724165,0.87749461
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Secondary Energy|Electricity|Wind","EJ/yr","","","",0.000327643,0.0035136,0.00548945,0.0143274905,0.0835723115,0.1845293775,0.3343529175,0.4733726075,0.5955044185,0.677588307,0.678953716,0.65299335,0.65028451,0.66110906,0.68517327,0.70159833,0.68363075,0.6530532,0.6383934,0.60370462
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Secondary Energy|Electricity|Gas","EJ/yr","","","",0.1302439,0.2046278,0.2728782,0.2746887,0.2854568,0.3001571602,0.2884420669,0.257760828,0.123494104,0.0123483199,0.0097188648,0.01150771962,0.01723440468,0.02260365419,0.02806994718,0.032510252195,0.039521769808,0.0502083017,0.059870809085,0.0656371281075
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Secondary Energy|Electricity|Coal","EJ/yr","","","",0.333203,0.340766,0.319141,0.360155,0.304055,0.21468279,0.1056878,0.0545547,0.01979106,0.010177124,0.00869104744,0.00699922647,0.008027836305,0.007857200952,0.0075721768,0.00630911,0.00679167,0.0082487,0.00987794,0.00864928
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Primary Energy|Coal","EJ/yr","","","",1.76830674659373,1.8222483741396,1.76286219002646,1.87283960326803,1.56199872172066,1.2099664718704,0.688795403908881,0.354112076604641,0.160111616754908,0.0894224779582639,0.0666030795719453,0.049822468339134,0.0462476344159798,0.0417521588330237,0.0380070263887991,0.0324901803863431,0.0309458292435792,0.0313748754354746,0.0322423333202413,0.0274970527981124
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Final Energy|Industry","EJ/yr","","","",1.3448867235,1.3785227881,1.4299186421,1.4230522564271,1.2688607470783,1.2028124999429,1.09313602011222,1.0069633165924,0.9495420610753,0.93200554575068,0.92614923853126,0.924409147855126,0.936482579015097,0.943090590821715,0.939625917913165,0.922530787601624,0.903592237055642,0.881294388127314,0.862638400268568,0.833212501687426
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Primary Energy|Gas","EJ/yr","","","",0.424849530405718,0.615024176160177,0.727241038194276,0.7171975416904,0.703961087142139,0.721668719471628,0.680247717463394,0.619045598735373,0.381968498583024,0.189690129550521,0.186558481279069,0.172411933486979,0.178669829911715,0.185416227389884,0.194004721204736,0.204217484677028,0.233211668107052,0.275536144577168,0.302579083256779,0.316185859343274
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Secondary Energy|Electricity|Oil","EJ/yr","","","",0.0395549,0.0298224,0.0416658,0.0259706,0.025888,0.02797417,0.03878646,0.03161342,0.01577002,0.00387552,0.0023955434,0.0016606591,0.0017730947,0.0014069909,0.0010380556,0.0006103239,0.0005677094,0.000677554,0.0007818585,0.00042908685
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Secondary Energy|Electricity|Biomass","EJ/yr","","","",0.0118312,0.0131472,0.0135742,0.00797716,0.01579109,0.0244975004,0.035809838,0.0251944,0.009905004,0.0054958359,0.01032767303,0.018471511217,0.028002391323,0.035392915998,0.041998328337,0.0452962819121,0.0488771842944,0.0557965484921,0.0648390252847,0.07587372267328
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Final Energy|Industry|Chemicals","EJ/yr","","","",0.31470413,0.21059883,0.17196186,0.17107553267,0.16857041266,0.17224810759,0.18542198442,0.20287299976,0.212423147846,0.2182274685547,0.226825467158944,0.23835802407176,0.250723235477849,0.26041909734707,0.268977901803619,0.278079423685317,0.288302080694074,0.29859734727346,0.308390465252281,0.317879837402539
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Final Energy|Industry|Cement","EJ/yr","","","",0.00881094,0.00705201,0.00705201,0.00680691,0.00515647,0.00467353,0.004404481,0.004531743,0.004229651,0.0038365228,0.0037267567,0.0034985535899999,0.00347257277,0.0034165316099999,0.0033339886999999,0.003229030747,0.0032103207289999,0.0032065997051,0.0032093683798,0.0031221150845
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Final Energy|Transportation|Road|Passenger","EJ/yr","","","",0.3064205,0.2946975,0.3057392,0.21893307,0.1790809322,0.1813607492,0.1575601437,0.1342856997,0.11943614835,0.09796493955,0.08725476021,0.07982091347,0.07545945815,0.0726361542,0.0712787213,0.0698454317,0.068693373,0.0679136096,0.06745641739,0.06662227844
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Final Energy|Transportation|Maritime","EJ/yr","","","",0.1164179,0.1781305,0.15603609,0.150691656,0.142786706,0.14140762,0.14187118003,0.14521367891,0.1373641537,0.10895435322,0.099405380518,0.0989658786511,0.1052694896987,0.11139526503363,0.11721030660781,0.122796880730386,0.128267080681748,0.133830373975731,0.138332680017141,0.142318932275842
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Final Energy|Transportation|Aviation","EJ/yr","","","",0.09986909,0.09158149,0.11774128,0.11743034,0.11438387,0.11749606,0.1230540676226,0.13552523647,0.1403184381,0.131500732,0.13011976,0.117931075,0.119981429,0.119077877,0.116577303,0.1139587544,0.1171331909,0.1207098217,0.124031868,0.1233706483
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Final Energy|Industry|Steel","EJ/yr","","","",0.07811089,0.27401453,0.33843823,0.3358337046194,0.26950957837,0.2275223054646,0.17606158898882,0.1376503247379,0.10724826602303,0.08892562082542,0.08191252924071,0.076684646875366,0.071377682178448,0.065019160045645,0.058129502784246,0.050969674787207,0.043600292892738,0.036316127000924,0.029407353461397,0.023340577211147
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr","","","",0.01468084348,0.0186948001,0.02473473,0.03950710412,0.17851877892,0.39513338692,0.76404485692,1.13318749692,1.48906483792,1.7697564898,1.887624348,1.97300362,2.00655152,2.01633744,2.00847763,1.98032683,1.93454858,1.86941871,1.82484482,1.7961695
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Final Energy|Industry|Non-ferrous metals","EJ/yr","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Final Energy|Transportation|Road|Freight","EJ/yr","","","",0.1965598,0.1890404,0.1961255,0.197834833,0.20722488804688,0.21922224155082,0.22167352175244,0.23276488820806,0.233965226621,0.22538582397,0.2184537534,0.2230366526,0.2407753808,0.2637483528,0.286661135,0.30888893378,0.32977198447,0.34956587121,0.367859475,0.38206130822
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|Taiwan","Final Energy|Transportation|Rail","EJ/yr","","","",0.007647364,0.00973284,0.01061937,0.01104977,0.0108318789,0.010720386,0.010636525,0.011147093,0.011599781,0.011736932,0.012621712,0.01376608,0.015454115,0.017233935,0.019021814,0.0208519262,0.0226517224,0.0244477648,0.0261623075,0.0279741155
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Secondary Energy|Electricity|Solar","EJ/yr","","","",0.00403198,0.01419095,0.128282,0.697183541,2.187962321,3.494253821,4.665772021,5.800667221,7.307771521,9.58243368,11.0086193,12.5916037,13.4859465,14.1538513,14.682074,14.733503,14.547755,14.216747,14.052047,14.785714
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Final Energy|Residential and Commercial","EJ/yr","","","",20.1247933,20.2521131,19.6506623,20.72746576,20.57256537,21.202172449,21.668751114,21.668947696,21.078090993,20.4048136588,20.8403623161,21.08805477933,21.49716107983,21.77403676963,21.9377699217,22.01686455759,22.0720230845,22.02339639307,21.90530225951,21.52495947089
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Secondary Energy|Liquids|Oil","EJ/yr","","","",39.1978,34.856,33.9522,34.64969,32.75586,29.9935,27.0642,25.03624,21.77173,16.50771,14.473383,12.621081,11.915215,11.454859,11.054341,10.693861,10.464472,10.271264,10.182804,10.008671
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Secondary Energy|Electricity|Wind","EJ/yr","","","",0.0643712,0.342527,0.694749,2.77668799,5.23840899,7.38109969,9.41238959,11.45051459,13.73653969,16.5867716,18.9903816,21.6555819,23.15,24.21579,25.095424,25.812614,26.212194,26.3267,26.366606,25.297587
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Secondary Energy|Electricity|Gas","EJ/yr","","","",2.569429,3.38457,4.64085,6.9839,5.60892,5.043543575,4.11000821,3.02354047,1.2327643,0.47050737,0.726653222,0.990072443,1.2231447527,1.445152783,1.7179722183,2.06606693592,2.42242833169,2.76547220782,2.77498806915,2.6821242781
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Secondary Energy|Electricity|Coal","EJ/yr","","","",7.68047,7.10527,5.23834,2.98725,1.76415,0.481186,0.165354,0.0538266,0.00453325,0.000119201,0.0000489546,0.0000103877,0.00000532572,0.00000220773,0,0,0,0,0,0
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Primary Energy|Coal","EJ/yr","","","",23.6260753998039,21.5979394960004,16.0734154292807,10.1264506286914,6.44087816256629,2.77762235480958,1.60774987054172,0.890387645773845,0.495776065554464,0.338070517442017,0.290435129969931,0.263673056110623,0.249852006558293,0.239958603544633,0.23223026621961,0.223705076607229,0.217093648136823,0.21025350333386,0.203261800988727,0.192397197639542
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Final Energy|Industry","EJ/yr","","","",15.40529183,14.56343439,14.64199598,16.9293679731333,15.9977839168668,16.5550138809061,16.8849665758794,16.3716968300479,15.5310997349441,14.6915144866533,14.7230975347801,14.5800360919366,14.8262418797514,15.0196441581301,15.0864754457099,15.0182374317462,15.0404277746391,15.0162478780086,14.9564283089093,14.7391561074199
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Primary Energy|Gas","EJ/yr","","","",21.6275359252112,23.5908738441954,27.0969345695233,31.191631598592,24.2974686704357,22.8181516138505,20.2424150722713,17.008496883525,12.64617103047,9.68506076737301,10.0605779872691,9.75771442687947,10.1200709951184,10.5315677709962,10.8257231741527,11.2523626522108,12.2273504782186,13.3746633974355,13.7818946384864,13.6484900135888
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Secondary Energy|Electricity|Oil","EJ/yr","","","",0.454965,0.144545,0.109613,0.1728679,0.080817,0.0562025,0.04810837,0.04023449,0.03306764,0.019963069,0.017671072,0.011796891,0.007937313,0.005813382,0.005527985,0.005719304,0.004868593,0.0043587569,0.0032056446,0.0016372443
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Secondary Energy|Electricity|Biomass","EJ/yr","","","",0.110634,0.112642,0.124585,0.16457,0.2719473,1.0270596,2.1716222,3.235198,4.211523567,4.9099424211,4.71761472404,3.98722307152,3.92646714385,3.85374443276,3.801312364399,3.779141312113,3.9339707343673,4.1402304417692,4.3568903155297,4.31083006677402
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Final Energy|Industry|Chemicals","EJ/yr","","","",2.5163324,2.9368413,2.9658497,3.081292063,3.108255276,3.208037415,3.307798723,3.3499684697,3.38472789718,3.384426401047,3.448463785602,3.4763928780134,3.5242200001983,3.55248705130163,3.55603102925498,3.54444318229468,3.54166217204081,3.54010480182811,3.53395329582704,3.5089598141762
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Final Energy|Industry|Cement","EJ/yr","","","",0.0591755,0.0380417,0.0380417,0.04336024,0.03397201,0.03475552,0.0373099,0.0379582,0.037171669,0.0343467004,0.0355364215,0.0352449683,0.03651646038,0.03710662525,0.0371632835,0.03697544043,0.037690877742,0.038512985514,0.0392879654186,0.0389028218919
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Final Energy|Transportation|Road|Passenger","EJ/yr","","","",14.79310472,14.33622566,14.61633765,14.45312155,13.174085623,11.369471123,10.053243039,9.07379899,8.79654062,8.41797335,8.24528015,8.0900935,8.05656492,8.07015768,8.08659027,8.06692186,8.06315781,8.07427816,8.10307434,8.10223441
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Final Energy|Transportation|Maritime","EJ/yr","","","",1.713388,1.743265,1.769125,1.7816006,1.5733188,1.526591,1.498180684,1.437366701,1.25341465,1.0029624,0.996358031,1.00476020327,1.03614296237,1.066169566345,1.087714088588,1.1057986201938,1.1296134121181,1.15568386554952,1.17980384449644,1.19399521803924
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Final Energy|Transportation|Aviation","EJ/yr","","","",3.549942,2.972602,3.222026,3.423769,3.219867,3.209291,3.13791599902,3.1399225324,2.875244351,2.39017656,2.3930349,2.3506608,2.4045762,2.4346108,2.4510247,2.4735522,2.52604218,2.58011081,2.62839062,2.64728122
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Final Energy|Industry|Steel","EJ/yr","","","",1.26211841,1.11891606,1.09539387,1.1147244401246,0.8538672890456,0.825645232158,0.81801765461846,0.7675390108636,0.73347801165637,0.76177430669174,0.858312038037532,0.959330560046064,1.05054695341409,1.12133798997648,1.17746387710595,1.22287043890272,1.25964037321789,1.27983293363145,1.28510364985605,1.28725665216326
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr","","","",1.11060658,1.36810105,1.8004041,4.595627531,8.740631311,12.356923511,15.721386611,18.980263811,22.782067211,27.91480628,31.7527709,36.0092516,38.4064465,40.1485443,41.564702,42.341536,42.563782,42.355698,42.239436,41.912632
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Final Energy|Industry|Non-ferrous metals","EJ/yr","","","",0.16140022,0.10486413,0.10403121,0.1346824816087,0.1364281132212,0.1382618450481,0.13916925966098,0.13863206959435,0.13703277628772,0.135001442544553,0.134018636525544,0.1327079911871,0.131380344839,0.129528284212,0.12698507432,0.123637499846,0.119793443661,0.11548914934,0.11084759762,0.10571101461
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Final Energy|Transportation|Road|Freight","EJ/yr","","","",7.450354,7.217133,7.352862,7.7470314,7.67684448962,7.48765960322,6.65536224426,6.262677071,5.6205530292,4.772554354,4.23611323,3.99398686,3.92525809,4.00561353,4.09834074,4.2066928,4.29889763,4.39458522,4.495457089,4.600119353
"GCAM 5.3+ NGFS","Net Zero 2050","GCAM 5.3+ NGFS|USA","Final Energy|Transportation|Rail","EJ/yr","","","",0.535180499,0.519784499,0.537554998,0.57637063,0.58770356,0.56520114,0.54866589,0.5468738,0.5472424,0.492598,0.5033356,0.4952907,0.5128994,0.5203027,0.5207608,0.5211063,0.5340613,0.5494745,0.564737,0.5690143
"REMIND-MAgPIE 3.0-4.4","Delayed transition","World","Secondary Energy|Electricity|Solar","EJ/yr","","","",0.0147,0.2732,0.8668000000000001,3.26,9.7374,19.9268,37.6052,57.8843,71.5286,80.0623,86.77229999999999,92.7345,"",106.7784,"",134.2493,"",162.8618,"",189.6125
"REMIND-MAgPIE 3.0-4.4","Delayed transition","World","Final Energy|Residential and Commercial","EJ/yr","","","",110.5346,116.0704,119.6875,137.732,146.524,158.5326,141.2732,132.0525,125.5757,125.7076,130.3929,137.3773,"",155.8325,"",183.6576,"",209.3138,"",229.3296
"REMIND-MAgPIE 3.0-4.4","Delayed transition","World","Secondary Energy|Liquids|Oil","EJ/yr","","","",144.1234,155.5279,166.0063,176.6533,184.2554,188.2301,174.4366,144.9242,122.466,103.4212,91.8095,83.93820000000001,"",74.05539999999999,"",69.9021,"",66.5847,"",60.8415
"REMIND-MAgPIE 3.0-4.4","Delayed transition","World","Secondary Energy|Electricity|Wind","EJ/yr","","","",0.3919,1.4618,2.3827,5.122399999999999,10.5705,17.9676,33.0742,52.7072,69.8921,84.3091,97.321,108.5971,"",130.0714,"",152.6198,"",174.3717,"",192.8228
