"Model","Scenario","Region","Variable","Unit","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2070","2080","2090","2100"
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|Japan","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",0.3094,0.3189,0.3058,0.3056,0.3028,0.2933000000000001,0.2799,0.2658,0.2604,0.2487,0.2499,0.2457,0.2368
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|Latin America and the Caribbean","Final Energy|Transportation","EJ/yr","","","",7.625599999999999,9.5184,11.3202,11.8125,12.3923,13.2225,13.9643,14.3325,14.6875,14.9412,14.9398,14.8171,14.3409,14.4856,14.7159,14.6775
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|Latin America and the Caribbean","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",0.688,0.7612,0.9733,1.4394,1.8914,2.377,2.8068,2.8985,2.9994,3.0982,3.2836,3.6188,3.7813
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|Middle East, North Africa, Central Asia","Final Energy|Transportation","EJ/yr","","","",6.5388,8.7823,11.8568,13.3899,14.0239,13.9766,14.1933,14.7546,15.2364,16.5127,17.5339,18.2872,18.2764,18.1431,18.1486,18.1722
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|Middle East, North Africa, Central Asia","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",1.6719,1.6129,1.5127,1.9833,2.4224,2.8079,3.3265,3.5571,3.7713,3.9363,4.0898,4.3133,4.5593
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|Non-EU28 Europe","Final Energy|Transportation","EJ/yr","","","",1.4428,1.537,2.5656,3.268,3.6428,3.9446,3.9812,3.8888,3.8006,3.867,4.0202,4.0709,4.0431,4.030600000000001,3.9767,3.7234
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|Non-EU28 Europe","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",0.6904999999999999,0.7474999999999999,0.7877,0.8630000000000001,0.8962,0.8624,0.7848999999999999,0.8052,0.8128000000000001,0.8016000000000001,0.7675,0.6851999999999999,0.5576000000000001
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|Other Asia","Final Energy|Transportation","EJ/yr","","","",7.180899999999999,9.7046,12.4257,15.5849,17.7633,19.5571,20.3415,20.9085,21.5469,22.2503,23.0624,23.5604,24.1542,25.0296,26.0587,27.0918
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|Other Asia","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",1.6261,1.882,2.1844,2.5356,2.8407,3.1446,3.5346,3.9723,4.2597,4.8356,5.54,6.187499999999999,6.862899999999999
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|Sub-saharan Africa","Final Energy|Transportation","EJ/yr","","","",1.9149,2.1162,3.045,3.679,4.3423,5.647899999999999,7.248600000000001,9.237999999999998,11.9592,15.5653,20.5099,26.8132,33.7786,39.8968,45.12,49.27050000000001
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|Sub-saharan Africa","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",0.1743,0.2524,0.3966,0.5674,0.7723,1.005,1.3074,1.7641,2.3387,3.6404,5.448700000000001,7.633999999999999,9.1952
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|United States of America","Final Energy|Transportation","EJ/yr","","","",27.2123,25.8572,24.1515,22.3937,21.5679,20.0293,17.9453,16.1492,14.8392,14.0145,13.766,13.7251,13.7996,13.7626,14.1196,14.1774
"REMIND-MAgPIE 3.0-4.4","Current Policies","REMIND-MAgPIE 3.0-4.4|United States of America","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",2.4076,3.0641,3.6689,3.7382,3.708,3.6545,3.5143,3.5057,3.5925,3.7201,3.836599999999999,4.0652,4.198799999999999
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","World","Final Energy|Transportation","EJ/yr","","","",90.8114,102.2777,117.8049,129.5028,129.6849,123.5285,114.6442,105.4336,100.5054,99.8164,100.6532,102.474,106.6712,112.6401,119.3158,126.0771
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","World","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",12.6683,14.2417,14.9637,15.611,15.3825,15.5045,15.9458,16.1717,16.2122,17.4545,19.6287,22.361,25.4034
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|Canada, NZ, Australia","Final Energy|Transportation","EJ/yr","","","",3.6428,4.096,4.283300000000001,4.3264,4.060099999999999,3.5601,2.9593,2.5,2.3266,2.3317,2.18,2.1348,2.0906,2.1503,2.1894,2.3494
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|Canada, NZ, Australia","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",0.6491,0.6757,0.6539,0.584,0.5524,0.5593,0.5483,0.543,0.534,0.5404,0.5874999999999999,0.6341,0.7292
