"Model","Scenario","Region","Variable","Unit","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Southern","Final Energy|Residential and Commercial","EJ/yr",1.846126978,1.851191274,1.76473618,1.557824207,1.339680656,1.141523826,1.252766155,1.454970594,1.890411079,2.41909044,3.030960666,3.688086177,4.368049429,5.029300214,5.656956736,6.207098753,6.748743664
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Southern","Secondary Energy|Electricity|Biomass","EJ/yr",0.000380162,0.000423531,0.000995501,0.004387939,0.013524995,0.028281655,0.072993206,0.128521333,0.167286613,0.218914015,0.279687115,0.353077864,0.441841048,0.535967028,0.629886016,0.689509016,0.758282012
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Southern","Final Energy|Industry|Non-ferrous metals","EJ/yr",0.051876184,0.060027411,0.069993007,0.079645079,0.088721104,0.097454365,0.107004423,0.115585324,0.123464137,0.130727701,0.137322283,0.142762315,0.14708051,0.150129552,0.151799144,0.152203948,0.151174499
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Southern","Final Energy|Transportation|Aviation|Passenger","EJ/yr",0.0350607,0.0387096,0.040893,0.04452919,0.049974583,0.05125955,0.067109225,0.085629486,0.117356061,0.1589165,0.211713105,0.275577023,0.35134432,0.437082561,0.53360578,0.637793324,0.747702287
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Southern","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.182773011,0.249424561,0.400025379,0.678140724,1.119570044,1.774013668,2.60374161,3.786743836,5.0082314,6.37945606,7.9494794,9.6019165,11.2980946,12.9235856,14.4926361,15.8397065,17.13917
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Southern","Final Energy|Transportation|Rail","EJ/yr",0.002077981,0.002283803,0.002640609,0.003158057,0.003572397,0.003673055,0.004035049,0.004240223,0.005033561,0.005977261,0.006993545,0.008050237,0.009208279,0.010403135,0.011747239,0.013194172,0.014967372
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Southern","Final Energy|Transportation|Road|Passenger","EJ/yr",0.164728312,0.170093535,0.16988231,0.168634589,0.161678156,0.146662218,0.152557167,0.171848803,0.214522952,0.268175779,0.331346969,0.402984681,0.481297419,0.562432403,0.643797521,0.721198373,0.793623235
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Southern","Final Energy|Industry|Chemicals","EJ/yr",0.002870704,0.005215556,0.005442873,0.00746688,0.010514608,0.013736215,0.018749776,0.019408563,0.021609036,0.022961211,0.024631152,0.02661516,0.028728541,0.030824989,0.032868631,0.034719408,0.036398758
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Southern","Final Energy|Industry|Cement","EJ/yr",0.00212229,0.00233366,0.002525682,0.003579035,0.004786489,0.006279278,0.008601549,0.011202746,0.014925892,0.019390013,0.023664535,0.027277754,0.030584142,0.033455259,0.035952546,0.038127449,0.039988212
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Southern","Final Energy|Industry|Steel","EJ/yr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Southern","Final Energy|Transportation|Road|Freight","EJ/yr",0.183457208,0.198303,0.211038142,0.212496847,0.205973654,0.195123669,0.227377932,0.274487736,0.33545101,0.405170148,0.485874051,0.576385361,0.677272133,0.787687803,0.908342637,1.036502058,1.170586721
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Southern","Final Energy|Transportation|Aviation","EJ/yr",0.0350607,0.0387096,0.040893,0.04452919,0.049974583,0.05125955,0.067109225,0.085629486,0.117356061,0.1589165,0.211713105,0.275577023,0.35134432,0.437082561,0.53360578,0.637793324,0.747702287
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Southern","Final Energy|Transportation|Maritime","EJ/yr",0.040592068,0.040376902,0.03604271,0.034462371,0.032834569,0.028064748,0.030661428,0.034434544,0.038725669,0.043248021,0.048181796,0.053302816,0.058615369,0.06398974,0.069675225,0.075553469,0.081544256
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Secondary Energy|Electricity|Oil","EJ/yr",0.0212761,0.02054145,0.0245175,0.03828881,0.04553718,0.03186213,0.02432686,0.015557862,0.012155944,0.012995146,0.013057288,0.012082264,0.010262141,0.010315177,0.008102705,0.007175039,0.007659836
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Secondary Energy|Liquids|Oil","EJ/yr",1.667486662,1.786782586,1.868478981,1.90929984,1.745380503,1.203544392,1.014786716,0.643911976,0.641322833,0.73977457,0.84380071,0.95921564,1.10385263,1.3036258,1.53556303,1.76861093,1.99940968
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Final Energy|Transportation","EJ/yr",1.307525663,1.397755686,1.475241807,1.522200766,1.514431602,1.442550711,1.679207783,2.008077106,2.486186634,3.068079711,3.732455193,4.4806472,5.297563689,6.183199773,7.10939163,8.050531941,8.999403432
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Primary Energy|Coal","EJ/yr",0.02939586,0.0289667,0.027616851,0.022863795,0.018001362,0.016000294,0.014824887,0.010667251,0.010725985,0.012330755,0.013717182,0.015348922,0.016336286,0.019304665,0.020815514,0.022747414,0.027407261
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Final Energy|Industry","EJ/yr",2.276709829,2.632022751,3.229157221,3.919296212,4.732342851,5.761932962,7.315416616,9.035380568,11.15246734,13.41808226,15.67984072,17.84294191,19.82511279,21.63037892,23.25233521,24.74998182,26.10140074
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Secondary Energy|Electricity|Coal","EJ/yr",0.000363122,0.000026,0.000119054,0.000447219,0.001120102,0.00201599,0.0026878,0.00244031,0.00264371,0.00339428,0.00399717,0.00468207,0.0050498,0.00643339,0.00714086,0.00810405,0.0105008
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Secondary Energy|Electricity|Gas","EJ/yr",0.11301364,0.1178031,0.08418533,0.0725946,0.11652815,0.238518419,0.376199201,0.483583241,0.609524747,0.810299459,1.038927863,1.322094009,1.552882874,1.781362242,2.098378581,2.527770574,2.84367609
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Primary Energy|Gas","EJ/yr",0.703260365,0.757992041,0.726422824,0.856258671,1.129078747,1.481072391,1.809590648,1.845547593,2.050086279,2.448930763,2.891129169,3.429542126,3.841778856,4.206212072,4.794653489,5.642586112,6.153807316
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Final Energy|Residential and Commercial","EJ/yr",7.062280469,7.286631067,7.674266233,7.924059256,7.803647169,6.647820368,5.707332434,4.832093756,5.618590446,6.841927272,8.334308041,10.07510019,11.97818049,14.00897518,16.01600604,17.90194604,19.85194082
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Secondary Energy|Electricity|Biomass","EJ/yr",0.00000459,0.001481781,0.004689321,0.025305743,0.070418511,0.112852859,0.300747268,0.46967643,0.523437378,0.622796398,0.740111396,0.883081236,1.054509175,1.252807116,1.425826063,1.568928062,1.726865046
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Final Energy|Industry|Non-ferrous metals","EJ/yr",0.006266668,0.008206119,0.014454588,0.027108342,0.047232043,0.075424715,0.111898506,0.155057648,0.203426867,0.254529716,0.304653307,0.352032307,0.394570126,0.4315563,0.461675809,0.48507378,0.502683473
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Final Energy|Transportation|Aviation|Passenger","EJ/yr",0.0797928,0.0901337,0.1003208,0.115992425,0.13618623,0.144360162,0.193688491,0.24628925,0.333809158,0.447675899,0.584902109,0.747765294,0.935047952,1.147786768,1.379407258,1.623415614,1.878945247
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.166972606,0.314079564,0.710420044,1.546199274,3.049644574,5.549680449,8.578964119,13.25877908,17.5013413,22.0082365,26.848793,31.805838,36.761064,41.648257,46.183537,50.295948,54.455475
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Final Energy|Transportation|Rail","EJ/yr",0.006530732,0.007292764,0.008862038,0.011196257,0.01291044,0.013042335,0.014155877,0.014935253,0.017806854,0.021308035,0.024981447,0.028822093,0.032993137,0.037374712,0.042238655,0.047388794,0.053574238
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Final Energy|Transportation|Road|Passenger","EJ/yr",0.526999234,0.552167979,0.568718899,0.582119467,0.565669771,0.520501233,0.560127576,0.646283798,0.801421726,0.999024078,1.224353881,1.472479935,1.73290179,1.998927584,2.257771485,2.499271189,2.722565495
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Final Energy|Industry|Chemicals","EJ/yr",0.026901492,0.03530336,0.038837659,0.046848052,0.05684929,0.066304055,0.086122854,0.092583779,0.107524131,0.123389677,0.142173428,0.163756855,0.187682521,0.213387471,0.238882373,0.260802896,0.275508911
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Final Energy|Industry|Cement","EJ/yr",0.0061701,0.006955823,0.007859801,0.011760904,0.016110572,0.021396653,0.029234573,0.03812665,0.049957827,0.061580459,0.07162132,0.08085581,0.088998115,0.096024155,0.102388909,0.108128676,0.113114931
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Final Energy|Industry|Steel","EJ/yr",0.007903317,0.009142723,0.013609988,0.02822583,0.058063362,0.104485813,0.171881462,0.256150281,0.359918532,0.474177844,0.587538285,0.693714149,0.785196019,0.860192593,0.919234155,0.962698905,0.987993469
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Final Energy|Transportation|Road|Freight","EJ/yr",0.582135144,0.634778594,0.694494041,0.71297561,0.703934598,0.683158391,0.819577449,0.997441116,1.216839211,1.469566363,1.752574194,2.070146757,2.418956946,2.804615797,3.218035195,3.650717121,4.096056236
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Final Energy|Transportation|Aviation","EJ/yr",0.0797928,0.0901337,0.1003208,0.115992425,0.13618623,0.144360162,0.193688491,0.24628925,0.333809158,0.447675899,0.584902109,0.747765294,0.935047952,1.147786768,1.379407258,1.623415614,1.878945247
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Africa_Western","Final Energy|Transportation|Maritime","EJ/yr",0.112067753,0.11338265,0.10284603,0.099917008,0.095730564,0.081488589,0.09165839,0.103127689,0.116309686,0.130505336,0.145643562,0.161433122,0.177663864,0.194494912,0.211939037,0.229739223,0.248262216
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Secondary Energy|Electricity|Oil","EJ/yr",0.05047928,0.0481982,0.0450094,0.03149716,0.01398292,0.005121579,0.002230446,0.001654814,0.001021574,0.000914899,0.000803395,0.000497179,0.000330116,0.000376105,0.000290299,0.000243828,0.000228434
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Secondary Energy|Liquids|Oil","EJ/yr",1.24193,1.27188,1.22197,1.03503,0.7468606,0.12550401,0.004913107,0.002887934,0.003633938,0.017845061,0.02459629,0.025438777,0.016648152,0.0165956,0.026057402,0.034584606,0.047812033
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Final Energy|Transportation","EJ/yr",0.697647227,0.717751332,0.691619704,0.646772977,0.594423243,0.565706567,0.595964205,0.616512822,0.663580131,0.709821052,0.753816343,0.798175556,0.837355845,0.870717629,0.901504787,0.93287288,0.961543041
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Primary Energy|Coal","EJ/yr",0.04219317,0.040704679,0.012455399,0.009860839,0.006667637,0.003355232,0.001859302,0.001240665,0.000916391,0.000901736,0.000869997,0.000768993,0.000679777,0.000916936,0.00108382,0.001332688,0.001620237
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Final Energy|Industry","EJ/yr",0.951737682,1.05552878,1.085290088,1.123297013,1.186767581,1.228280847,1.299294488,1.352157555,1.416867505,1.481585243,1.536092034,1.564810173,1.587886354,1.601559649,1.612003532,1.619909231,1.623176033
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Secondary Energy|Electricity|Coal","EJ/yr",0.0115725,0.0110373,0.001074597,0.000689601,0.000954612,0.000602028,0.000338212,0.00029349,0.000252009,0.000300426,0.000320045,0.000288296,0.000259329,0.000402201,0.000506618,0.000654056,0.00082532
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Secondary Energy|Electricity|Gas","EJ/yr",0.2428011,0.272308,0.16806558,0.0523167,0.039728658,0.042823226,0.036388791,0.029993015,0.025612325,0.030849132,0.037116851,0.037931806,0.037443264,0.041566224,0.050317382,0.067252964,0.075038988
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Primary Energy|Gas","EJ/yr",1.540690733,1.591535524,1.137087096,0.681888176,0.50467379,0.370574822,0.251022645,0.170974584,0.133754633,0.13784627,0.153544022,0.151654326,0.146446066,0.150436422,0.170840671,0.204914235,0.222332291
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Final Energy|Residential and Commercial","EJ/yr",0.638573334,0.674187182,0.651457158,0.669681354,0.74655039,0.803445171,0.881214422,0.959012171,1.029093562,1.083711304,1.124666627,1.153595141,1.170644598,1.180357761,1.18398311,1.184350423,1.186518944
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Secondary Energy|Electricity|Biomass","EJ/yr",0.00582218,0.002670427,0.002290813,0.036177573,0.073796265,0.093258433,0.109883015,0.091792704,0.085706501,0.110602801,0.124146001,0.153434201,0.1790253,0.223413,0.279621,0.31852,0.359983
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Final Energy|Industry|Non-ferrous metals","EJ/yr",0.094991601,0.105729846,0.115887414,0.124071555,0.128189621,0.127953044,0.126916897,0.124348513,0.120494269,0.116910375,0.113522516,0.109755485,0.10583496,0.101612247,0.097354127,0.092936186,0.088590411
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Final Energy|Transportation|Aviation|Passenger","EJ/yr",0.0515176,0.0561127,0.0560278,0.053604994,0.053351282,0.050264466,0.054459074,0.057356592,0.065261358,0.071573648,0.076869832,0.083140799,0.088422431,0.09230611,0.095561387,0.098758769,0.101730017
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.150982748,0.277948043,0.609958841,1.065480804,1.502573374,1.959746745,2.280382847,2.669159798,2.85583627,2.99900246,3.1455737,3.1777068,3.1925749,3.1860006,3.1662793,3.1516595,3.1377463
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Final Energy|Transportation|Rail","EJ/yr",0.005013159,0.005712158,0.006368603,0.007221079,0.008253516,0.00811262,0.008283891,0.008807429,0.009567719,0.010368561,0.011166682,0.011871836,0.012529706,0.013149023,0.013705887,0.014272631,0.014884389
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Final Energy|Transportation|Road|Passenger","EJ/yr",0.30470104,0.300515288,0.281752298,0.264295826,0.243664488,0.228754237,0.213474894,0.205272844,0.208618317,0.217394291,0.227295826,0.235222406,0.241811797,0.247079261,0.251447105,0.255309364,0.258144448
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Final Energy|Industry|Chemicals","EJ/yr",0.069108093,0.081136427,0.087931677,0.095331663,0.108646194,0.123381586,0.142316872,0.152922931,0.159577044,0.163478646,0.169332946,0.172434509,0.175460175,0.177390492,0.178815304,0.180007993,0.181998986
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Final Energy|Industry|Cement","EJ/yr",0.00363742,0.00383312,0.00331569,0.004179087,0.004936699,0.005102532,0.005451256,0.005480074,0.005769038,0.00602825,0.006198643,0.006336874,0.006432541,0.006457915,0.006478286,0.006508525,0.006519821
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Final Energy|Industry|Steel","EJ/yr",0.02949824,0.039089265,0.03138592,0.041812293,0.048163722,0.050123635,0.053145931,0.05327804,0.055202662,0.056412869,0.055820611,0.055428104,0.054708549,0.052868991,0.050151519,0.046684689,0.043197481
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Final Energy|Transportation|Road|Freight","EJ/yr",0.229836805,0.247083547,0.251873053,0.239803714,0.216495597,0.211729778,0.245788084,0.270090906,0.298529306,0.324662609,0.349783698,0.37423701,0.396810758,0.418157685,0.438927588,0.460664716,0.480560916
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Final Energy|Transportation|Aviation","EJ/yr",0.0515176,0.0561127,0.0560278,0.053604994,0.053351282,0.050264466,0.054459074,0.057356592,0.065261358,0.071573648,0.076869832,0.083140799,0.088422431,0.09230611,0.095561387,0.098758769,0.101730017
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Argentina","Final Energy|Transportation|Maritime","EJ/yr",0.106578623,0.10832764,0.09559795,0.081847364,0.07265836,0.066845466,0.073958262,0.07498505,0.081603431,0.085821944,0.088700305,0.093703505,0.097781152,0.100025551,0.101862821,0.103867401,0.106223271
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Secondary Energy|Electricity|Oil","EJ/yr",0.01632631,0.01461358,0.00885828,0.00341063,0.001738313,0.000892982,0.000518835,0.000447407,0.00031033,0.000247241,0.000225503,0.000221547,0.000190214,0.000201315,0.000152116,0.000121058,0.00012581
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Secondary Energy|Liquids|Oil","EJ/yr",2.603974,2.687225,2.519553,2.2027089,1.789205,0.79697074,0.30412337,0.23780883,0.17271838,0.10423347,0.10964867,0.15869804,0.184803656,0.20735098,0.22759676,0.2374907,0.25645666
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Final Energy|Transportation","EJ/yr",1.950391129,2.054240927,1.990551822,1.851182099,1.702453185,1.470854892,1.417684594,1.407742055,1.451531046,1.515637741,1.587947704,1.661802979,1.732219795,1.78974173,1.839521719,1.881893567,1.92051907
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Primary Energy|Coal","EJ/yr",1.619710948,1.001208113,0.266887812,0.221623472,0.21469841,0.180119699,0.161537767,0.152216405,0.144908594,0.142957056,0.140887076,0.138887353,0.134059659,0.131983824,0.127613612,0.123191192,0.120633377
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Final Energy|Industry","EJ/yr",1.874055254,2.00934389,2.051627924,2.067691816,2.078495577,2.076584175,2.137579196,2.199220543,2.278075739,2.360104453,2.426524497,2.478301562,2.519637737,2.542556169,2.55343835,2.549775261,2.532383662
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Secondary Energy|Electricity|Coal","EJ/yr",0.485712,0.280033,0.02882797,0.017978942,0.020727113,0.013108619,0.008917014,0.00835701,0.007254701,0.007262888,0.007158296,0.007661537,0.00740299,0.00894246,0.00945934,0.0100614,0.0118408
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Secondary Energy|Electricity|Gas","EJ/yr",0.178043,0.1643836,0.1029862,0.03412461,0.024075257,0.033368291,0.039274224,0.046122045,0.052854846,0.063976468,0.072737758,0.083194336,0.090586464,0.100752244,0.110579132,0.120494095,0.126191075
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Primary Energy|Gas","EJ/yr",1.38621089,1.337401341,1.142001792,0.861775622,0.693236778,0.588446014,0.506335618,0.476921787,0.472702123,0.493591734,0.512240459,0.536714114,0.552810443,0.569921552,0.590828883,0.611755565,0.619370105
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Final Energy|Residential and Commercial","EJ/yr",0.848914486,0.925310546,0.908639472,0.95534186,1.022246866,1.075879491,1.154126813,1.235263588,1.33389654,1.420748787,1.493344786,1.550988794,1.59702207,1.62576965,1.643956162,1.650123917,1.647699446
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Secondary Energy|Electricity|Biomass","EJ/yr",0.00278366,0.00474659,0.01085624,0.037953127,0.070475009,0.098953435,0.124267625,0.107210413,0.099783508,0.112524107,0.133305605,0.174327102,0.228400201,0.303820001,0.376844,0.419735,0.468783
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Final Energy|Industry|Non-ferrous metals","EJ/yr",0.314306375,0.354372739,0.382197824,0.401380804,0.411583223,0.418274166,0.425555408,0.42752915,0.428863587,0.432434451,0.436426741,0.438549636,0.43692813,0.430695806,0.420007679,0.405809717,0.388287381
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Final Energy|Transportation|Aviation|Passenger","EJ/yr",0.341275,0.347976,0.327557,0.306472249,0.297580063,0.269709019,0.27728946,0.279094071,0.299617986,0.321369947,0.341597355,0.361183636,0.380370901,0.394063829,0.405235177,0.414796129,0.421939915
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.374820739,0.841601733,1.375054733,1.831188843,2.290607643,2.900606958,3.447194493,4.01086486,4.40687552,4.6789626,4.9051658,5.056266,5.1472372,5.1684472,5.154631,5.1400379,5.1103497
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Final Energy|Transportation|Rail","EJ/yr",0.057666254,0.064300822,0.067209794,0.069615623,0.073461451,0.077296169,0.076871789,0.078440109,0.082295193,0.087655183,0.091608302,0.09479493,0.09788417,0.100740485,0.10375316,0.106662609,0.109663793
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Final Energy|Transportation|Road|Passenger","EJ/yr",0.856036415,0.850570443,0.771724944,0.701233059,0.636746544,0.595671065,0.569574533,0.5554223,0.561899866,0.581808949,0.604748268,0.625474558,0.642958586,0.656192102,0.666492453,0.673666683,0.678141575
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Final Energy|Industry|Chemicals","EJ/yr",0.160579256,0.176439426,0.1905812,0.195101859,0.19137959,0.184054815,0.185143512,0.187531944,0.191955985,0.197783072,0.199193247,0.199075359,0.199103666,0.199009192,0.1994099,0.198947254,0.197320902
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Final Energy|Industry|Cement","EJ/yr",0.00389719,0.00394851,0.00351956,0.004349414,0.004620808,0.004610223,0.004852057,0.004860207,0.00513544,0.005391036,0.005619879,0.005811855,0.005984995,0.006077778,0.006141597,0.006183787,0.006186972
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Final Energy|Industry|Steel","EJ/yr",0.132639028,0.13601882,0.137162408,0.135690792,0.138552773,0.139224738,0.143092237,0.147200328,0.152378993,0.156344708,0.157560555,0.156201608,0.153267773,0.148801079,0.143198811,0.136811814,0.128942727
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Final Energy|Transportation|Road|Freight","EJ/yr",0.63293514,0.729341102,0.771419294,0.728625083,0.652447676,0.485251473,0.448310099,0.4484928,0.457885051,0.471494987,0.493149168,0.520118755,0.547317056,0.572462882,0.595201758,0.615301615,0.636639236
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Final Energy|Transportation|Aviation","EJ/yr",0.341275,0.347976,0.327557,0.306472249,0.297580063,0.269709019,0.27728946,0.279094071,0.299617986,0.321369947,0.341597355,0.361183636,0.380370901,0.394063829,0.405235177,0.414796129,0.421939915
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Australia_NZ","Final Energy|Transportation|Maritime","EJ/yr",0.06247832,0.06205256,0.05264079,0.045236085,0.04221745,0.042927166,0.045638713,0.046292775,0.04983295,0.053308675,0.056844611,0.060231099,0.063689082,0.066282431,0.068839171,0.071466531,0.074134551
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Brazil","Secondary Energy|Electricity|Oil","EJ/yr",0.0555328,0.0613852,0.05574,0.0531432,0.03769968,0.01756479,0.007234245,0.004499153,0.003125056,0.00271129,0.00245814,0.002351052,0.001316357,0.001198551,0.00095369,0.000752829,0.00078616
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Brazil","Secondary Energy|Liquids|Oil","EJ/yr",4.4936197,4.5519873,3.9682398,3.4506676,2.6543381,1.4113642,0.038361235,0.004949697,0.006028167,0.003332052,0.004789167,0.008914926,0.016720669,0.020783457,0.019930031,0.031885375,0.047749758
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Brazil","Final Energy|Transportation","EJ/yr",3.526237135,3.551995174,3.245477555,2.975448779,2.623039542,2.278175605,2.388548636,2.450794122,2.599002206,2.734356914,2.865313563,2.992148084,3.110872899,3.207220052,3.302809678,3.401408349,3.486870243
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Brazil","Primary Energy|Coal","EJ/yr",0.8200861,0.91652924,0.861382784,0.823904386,0.823800518,0.775548825,0.691626566,0.622448327,0.56226703,0.52643139,0.492469047,0.453022498,0.406942406,0.367200941,0.335725769,0.311397194,0.29111851
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Brazil","Final Energy|Industry","EJ/yr",5.660546358,6.067294652,6.2242229,6.430690128,6.398815098,6.394645756,6.698284989,6.868100106,7.051737148,7.173925572,7.234904937,7.240506327,7.193732611,7.094236807,6.978812251,6.849498264,6.705193618
"GCAM 6.0 NGFS","Net Zero 2050","GCAM 6.0 NGFS|Brazil","Secondary Energy|Electricity|Coal","EJ/yr",0.0145757,0.0411164,0.002892055,0.006309136,0.00946042,0.007453488,0.004052467,0.003112443,0.002841881,0.003096971,0.003255321,0.00394744,0.00310387,0.00376871,0.00447548,0.00526907,0.00687464
