country,sector_id,sector,gross_output,labor_share,cap_share,II_share,materials_share_II,services_share_II,energy_share_II,Kq_GFCF,H_EMP
FR,15,3-energy-intensive|non-fossil mining,38.07634856071,0.212417018718517,0.168837226244128,0.618745755037356,0.490480842288071,0.428416368175404,0.0811027895365245,104311.968442936,174520
HR,15,3-energy-intensive|non-fossil mining,29.919247491811,0.290855966220245,0.146528932490621,0.562615101289135,0.490480842288071,0.428416368175404,0.0811027895365245,4350.87643732835,80712
HU,15,3-energy-intensive|non-fossil mining,7.09217507,0.144830728778992,0.37235349924574,0.482815771975268,0.490480842288071,0.428416368175404,0.0811027895365245,3011740.35320678,67216
IE,15,3-energy-intensive|non-fossil mining,201.52725651882,0.318459814848795,0.0864528251255757,0.595087363889592,0.490480842288071,0.428416368175404,0.0811027895365245,10816.9429549662,86520
IT,15,3-energy-intensive|non-fossil mining,84.7994850053809,0.169977838041094,0.22675069447688,0.603271474239216,0.490480842288071,0.428416368175404,0.0811027895365245,278637.093140617,274344
JP,15,3-energy-intensive|non-fossil mining,383.40967290407,0.258095312362451,0.173015457930477,0.526201263195483,0.490480842288071,0.428416368175404,0.0811027895365245,1179343.12190875,640058.125
LT,15,3-energy-intensive|non-fossil mining,0.0047582081131865,0.216085986794146,0.279836916234248,0.50407709414381,0.490480842288071,0.428416368175404,0.0811027895365245,3118.10159412918,37672
LU,15,3-energy-intensive|non-fossil mining,0,,,,,,,591.572150999646,3656
LV,15,3-energy-intensive|non-fossil mining,1.1919145189798,0.193798437291029,0.252906986601285,0.553294573643411,0.490480842288071,0.428416368175404,0.0811027895365245,2354.04387850178,39096
MT,15,3-energy-intensive|non-fossil mining,0.627671440476649,0.201341631863797,0.110897918130847,0.687760450005356,0.490480842288071,0.428416368175404,0.0811027895365245,,
NL,15,3-energy-intensive|non-fossil mining,19.0433787902,0.135800260876555,0.293714481138188,0.570485257985258,0.490480842288071,0.428416368175404,0.0811027895365245,301902.777444066,108120
PL,15,3-energy-intensive|non-fossil mining,5030.92729324713,0.326807461947876,0.221643640066675,0.45154889798545,0.490480842288071,0.428416368175404,0.0811027895365245,361442.088036515,3372928
PT,15,3-energy-intensive|non-fossil mining,174.205698862356,0.233787771522272,0.204313570601272,0.561898652982681,0.490480842288071,0.428416368175404,0.0811027895365245,18034.3752375073,161144
RO,15,3-energy-intensive|non-fossil mining,1443.76016976194,0.297910492125306,0.312345557938019,0.389743943205707,0.490480842288071,0.428416368175404,0.0811027895365245,753445.867625448,888608
SE,15,3-energy-intensive|non-fossil mining,3127.52247901859,0.111712837603277,0.422811219884746,0.465475942511977,0.490480842288071,0.428416368175404,0.0811027895365245,557508.131719386,139280
SI,15,3-energy-intensive|non-fossil mining,5.353956715475,0.308008085932471,0.137237368111262,0.554754548575352,0.490480842288071,0.428416368175404,0.0811027895365245,3033.7377074249,29408
SK,15,3-energy-intensive|non-fossil mining,47.4858397295,0.223228718033977,0.327535765909531,0.449407318330184,0.490480842288071,0.428416368175404,0.0811027895365245,21887.106576731,75944
GB,15,3-energy-intensive|non-fossil mining,28.45124230984,0.145314961530505,0.320265382825181,0.534419655644314,0.490480842288071,0.428416368175404,0.0811027895365245,904294.097540936,1005816
US,15,3-energy-intensive|non-fossil mining,31479.619503298,0.172589685172952,0.222077622057411,0.517175114100408,0.490480842288071,0.428416368175404,0.0811027895365245,15366522.9056234,9529549.10187808
AT,16,3-energy-intensive|rubber and plastics,7436.50751523,0.268672063895519,0.133719369316127,0.597616345062429,0.379737619534324,0.574100691246322,0.0461616892193541,23951.878043269,182796
BE,16,3-energy-intensive|rubber and plastics,23998.339284961,0.201332702678301,0.119743253081509,0.67892404424019,0.379737619534324,0.574100691246322,0.0461616892193541,17583.2860304684,156636
BG,16,3-energy-intensive|rubber and plastics,63.3695954895,0.121176095141198,0.133593396510741,0.745242906196928,0.379737619534324,0.574100691246322,0.0461616892193541,24742.1931558486,181278
CY,16,3-energy-intensive|rubber and plastics,94.8856780534,0.185453985575185,0.175036429793132,0.639509590666403,0.379737619534324,0.574100691246322,0.0461616892193541,1423.43688058073,11144
CZ,16,3-energy-intensive|rubber and plastics,58.43209997736,0.193811611391262,0.149121126394925,0.657067262213814,0.379737619534324,0.574100691246322,0.0461616892193541,654322.790131318,479064
DE,16,3-energy-intensive|rubber and plastics,104044.6604797,0.253276098147835,0.123214138827744,0.623509763024421,0.379737619534324,0.574100691246322,0.0461616892193541,108757.192780023,1964000
DK,16,3-energy-intensive|rubber and plastics,3501.9456617,0.269834888113558,0.160149156226381,0.570036949949614,0.379737619534324,0.574100691246322,0.0461616892193541,,79484
EE,16,3-energy-intensive|rubber and plastics,227.1492285588,0.291141571080404,0.158203296043278,0.550662582356975,0.379737619534324,0.574100691246322,0.0461616892193541,2841.05625173779,41713.9015293802
GR,16,3-energy-intensive|rubber and plastics,1461.569175223,0.2061004554398,0.149237096985295,0.644662441154038,0.379737619534324,0.574100691246322,0.0461616892193541,3597.64340209544,113426
ES,16,3-energy-intensive|rubber and plastics,36068.7902809,0.1898010865635,0.139001977927238,0.671196935509262,0.379737619534324,0.574100691246322,0.0461616892193541,62149.001958864,615788
FI,16,3-energy-intensive|rubber and plastics,5317.25452088967,0.21804102222557,0.139360890072484,0.642598087701945,0.379737619534324,0.574100691246322,0.0461616892193541,6605.46890132468,79400
FR,16,3-energy-intensive|rubber and plastics,61177.63247072,0.249023536754243,0.131340321361419,0.619636141884338,0.379737619534324,0.574100691246322,0.0461616892193541,46815.7804570796,693682
HR,16,3-energy-intensive|rubber and plastics,385.709147494,0.206852245789865,0.141910329108257,0.651237419166626,0.379737619534324,0.574100691246322,0.0461616892193541,10299.7785090392,94474
HU,16,3-energy-intensive|rubber and plastics,5457.7748761,0.163833459774505,0.156380956927428,0.679785583298067,0.379737619534324,0.574100691246322,0.0461616892193541,8883808.82666796,265404
IE,16,3-energy-intensive|rubber and plastics,25019.90883608,0.215048353472857,0.20525338887795,0.579698257649194,0.379737619534324,0.574100691246322,0.0461616892193541,11740.8345941782,45450
IT,16,3-energy-intensive|rubber and plastics,55870.556216,0.193557543903693,0.11468933974505,0.691753110959273,0.379737619534324,0.574100691246322,0.0461616892193541,269061.184390671,1074806
JP,16,3-energy-intensive|rubber and plastics,27438.08427,0.219761397339456,0.101432071940196,0.560613552958227,0.379737619534324,0.574100691246322,0.0461616892193541,4366977.93756746,3589358.25
LT,16,3-energy-intensive|rubber and plastics,570.7211790741,0.205432878660097,0.17680588113409,0.617761233714438,0.379737619534324,0.574100691246322,0.0461616892193541,5289.36042806077,66262
LU,16,3-energy-intensive|rubber and plastics,252.1610860756,0.151379865573793,0.111642049737619,0.736976749149034,0.379737619534324,0.574100691246322,0.0461616892193541,3561.6496700832,
LV,16,3-energy-intensive|rubber and plastics,49.7731921752,0.325998901770325,0.170911938127207,0.503085404523506,0.379737619534324,0.574100691246322,0.0461616892193541,1944.13812442948,48845.774794604
MT,16,3-energy-intensive|rubber and plastics,25.273668509879,0.201341631863797,0.110897918130847,0.687760450005356,0.379737619534324,0.574100691246322,0.0461616892193541,604.552443729596,9753.85067576571
NL,16,3-energy-intensive|rubber and plastics,31703.4608547,0.210217050509897,0.142127046425966,0.647655903064138,0.379737619534324,0.574100691246322,0.0461616892193541,20935.2261122878,173412
PL,16,3-energy-intensive|rubber and plastics,11732.86953655,0.16752766504329,0.155398741883117,0.677073593073593,0.379737619534324,0.574100691246322,0.0461616892193541,225532.665156042,1507642
PT,16,3-energy-intensive|rubber and plastics,4414.039439603,0.178233731293689,0.186702553648721,0.635051911278905,0.379737619534324,0.574100691246322,0.0461616892193541,30640.5076397353,242350
RO,16,3-energy-intensive|rubber and plastics,1997.49470312,0.145286773669701,0.157033904801365,0.697679325821951,0.379737619534324,0.574100691246322,0.0461616892193541,134415.718945102,385874
SE,16,3-energy-intensive|rubber and plastics,9480.11153538,0.195241626805864,0.139598816789079,0.665159556405057,0.379737619534324,0.574100691246322,0.0461616892193541,105818.847273042,129380
SI,16,3-energy-intensive|rubber and plastics,345.21167923,0.252851572011506,0.135784121128925,0.611364304616289,0.379737619534324,0.574100691246322,0.0461616892193541,8080.90584518304,72214
SK,16,3-energy-intensive|rubber and plastics,3095.791260449,0.190159882279025,0.134763237361038,0.675076882378228,0.379737619534324,0.574100691246322,0.0461616892193541,14224.841319628,171940
GB,16,3-energy-intensive|rubber and plastics,48938.66650954,0.297591912476759,0.0846094003102375,0.617798687213004,0.379737619534324,0.574100691246322,0.0461616892193541,28628.026922806,826932
US,16,3-energy-intensive|rubber and plastics,72805.1816882,0.224097485410518,0.168711744533137,0.608800643949557,0.379737619534324,0.574100691246322,0.0461616892193541,398995.568678212,4435679.44767998
AT,27,9-other|food_processing,20722.9513250274,0.152339553473168,0.130259752728356,0.717400691751389,0.379737619534324,0.574100691246322,0.0461616892193541,90164.3396991974,901313
BE,27,9-other|food_processing,33334.654429291,0.120025154982414,0.0730754032992144,0.806899441718372,0.379737619534324,0.574100691246322,0.0461616892193541,131928.838663039,1046228.4
BG,27,9-other|food_processing,5301.99068601275,0.166112338898766,0.0722031067445486,0.761684555398188,0.379737619534324,0.574100691246322,0.0461616892193541,125819.921141769,1308426
CY,27,9-other|food_processing,1170.9716632979,0.203199821673331,0.056014204515158,0.740785976004023,0.379737619534324,0.574100691246322,0.0461616892193541,13712.6483671764,178178
CZ,27,9-other|food_processing,18319.2120095388,0.162898582736819,0.132104918541617,0.704996498721564,0.379737619534324,0.574100691246322,0.0461616892193541,1768342.91220457,1541911
DE,27,9-other|food_processing,182576.772021872,0.181062049029544,0.06551886018011,0.753419090790346,0.379737619534324,0.574100691246322,0.0461616892193541,411942.594825483,8918000
DK,27,9-other|food_processing,19245.9571535707,0.130575570490046,0.0619350729110452,0.807489356598909,0.379737619534324,0.574100691246322,0.0461616892193541,,463491
EE,27,9-other|food_processing,1588.89736338936,0.291141571080404,0.158203296043278,0.550662582356975,0.379737619534324,0.574100691246322,0.0461616892193541,18959.1928518232,278368.970418567
GR,27,9-other|food_processing,13271.9271824696,0.160160071296797,0.191412995633253,0.64842693306995,0.379737619534324,0.574100691246322,0.0461616892193541,32571.1521460714,1868314
ES,27,9-other|food_processing,78728.528994542,0.111483724314859,0.0920276000331025,0.796488675652039,0.379737619534324,0.574100691246322,0.046161689219354,501294.45759666,5173777
FI,27,9-other|food_processing,10325.6430719413,0.15265859326348,0.100562502768129,0.74677890396839,0.379737619534324,0.574100691246322,0.0461616892193541,36319.3239991777,405300
FR,27,9-other|food_processing,117261.481435785,0.180067649499661,0.104198013072337,0.715734337428001,0.379737619534324,0.574100691246322,0.0461616892193541,294665.324149405,6810937
HR,27,9-other|food_processing,3542.2009610584,0.214077581896904,0.0974072408092246,0.688515174489398,0.379737619534324,0.574100691246322,0.0461616892193541,76292.8286609771,776559
HU,27,9-other|food_processing,11230.8363946832,0.128851753012863,0.0829331379838089,0.788215109003328,0.379737619534324,0.574100691246322,0.0461616892193541,43247136.884277,1433761
IE,27,9-other|food_processing,56427.9621988908,0.100457719797661,0.213499154095159,0.686043130107108,0.379737619534324,0.574100691246322,0.0461616892193541,249363.239554214,726446
IT,27,9-other|food_processing,114299.4623402,0.129655303301926,0.0783141305021154,0.792030563422581,0.379737619534324,0.574100691246322,0.0461616892193541,1830874.90759419,5614735
JP,27,9-other|food_processing,266389.92619614,0.148828997000504,0.0579929571898779,0.629712052323549,0.379737619534324,0.574100691246322,0.046161689219354,15024589.6220223,18448754.081543
LT,27,9-other|food_processing,4291.3452905373,0.151809465961464,0.183060561325769,0.66512996768816,0.379737619534324,0.574100691246322,0.0461616892193541,47833.9041976419,561974
LU,27,9-other|food_processing,573.67137916962,0.151379865573793,0.111642049737619,0.736976749149034,0.379737619534324,0.574100691246322,0.0461616892193541,5309.25357924296,
LV,27,9-other|food_processing,1935.69029647193,0.325998901770325,0.170911938127207,0.503085404523506,0.379737619534324,0.574100691246322,0.0461616892193541,12387.8697643408,456552.824572714
MT,27,9-other|food_processing,202.011012541843,0.201341631863797,0.110897918130848,0.687760450005356,0.379737619534324,0.574100691246322,0.0461616892193541,2525.59632084852,40747.9775101829
NL,27,9-other|food_processing,79366.017679712,0.109785715840131,0.11975401091408,0.770460273245788,0.379737619534324,0.574100691246322,0.0461616892193541,202530.904556978,1538614
PL,27,9-other|food_processing,49854.4799135722,0.118513498157409,0.0878183148056381,0.793668187036953,0.379737619534324,0.574100691246323,0.0461616892193541,1305597.20804968,7465850
PT,27,9-other|food_processing,12489.640636529,0.121955486316925,0.118751997933293,0.759286741310913,0.379737619534324,0.574100691246322,0.0461616892193541,219110.537639719,1431983
RO,27,9-other|food_processing,21006.9648762225,0.0853857362873917,0.343182796920111,0.571431470395617,0.379737619534324,0.574100691246322,0.0461616892193541,1121068.05705596,2830072
SE,27,9-other|food_processing,15829.3721975636,0.139047457735069,0.133119558499625,0.727832983765306,0.379737619534324,0.574100691246322,0.0461616892193541,541450.849112378,612640
SI,27,9-other|food_processing,2654.17968835912,0.22370437940472,0.0940654280277773,0.682230195448966,0.379737619534324,0.574100691246322,0.0461616892193541,22019.0428052167,202153
SK,27,9-other|food_processing,4701.20682242963,0.172552477328776,0.12456231424819,0.702885205647637,0.379737619534324,0.574100691246322,0.0461616892193541,35192.0685034288,524461
GB,27,9-other|food_processing,82675.37650315,0.190790984680057,0.0964726358862312,0.712736379433712,0.379737619534324,0.574100691246322,0.0461616892193541,233435.848381126,5156158
US,27,9-other|food_processing,789787.65283451,0.129036582860131,0.150899659419207,0.697648934050608,0.379737619534324,0.574100691246322,0.0461616892193541,2376570.90475272,26737923.8126
AT,7,2-utility|electricity|renewable,5578.38557369587,0.101487660028187,0.160800876147392,0.737711461418301,0.379737619534324,0.574100691246322,0.0461616892193541,587604.554428039,749925
BE,7,2-utility|electricity|renewable,5481.41443147541,0.162764940817903,0.254969182937376,0.582265876244721,0.379737619534324,0.574100691246322,0.0461616892193541,437484.675631602,740277.9
BG,7,2-utility|electricity|renewable,815.53185646044,0.213441987120239,0.23239747647796,0.554171513861147,0.379737619534324,0.574100691246322,0.0461616892193541,125761.645760896,1050003
CY,7,2-utility|electricity|renewable,5.159782214602,0.179026257457949,0.177498824225695,0.643282721506823,0.379737619534324,0.574100691246322,0.0461616892193541,13180.7947017904,84798
CZ,7,2-utility|electricity|renewable,2012.02526587201,0.149418387165032,0.310365998151751,0.540215614683218,0.379737619534324,0.574100691246322,0.0461616892193541,11214745.1289686,1568808
DE,7,2-utility|electricity|renewable,21632.541578459,0.159668186361688,0.255661120389981,0.584670693248331,0.379737619534324,0.574100691246322,0.0461616892193541,4156849.30067301,7686000
DK,7,2-utility|electricity|renewable,469.308938571768,0.148655421677661,0.28064000335423,0.570716066975419,0.379737619534324,0.574100691246322,0.0461616892193541,,318114
EE,7,2-utility|electricity|renewable,35.01690861889,0.115401680340181,0.294531942914569,0.590066376745251,0.379737619534324,0.574100691246322,0.0461616892193541,63966.5012049922,148977
GR,7,2-utility|electricity|renewable,589.818430852555,0.155641012025476,0.355076252745787,0.489275594035731,0.379737619534324,0.574100691246322,0.0461616892193541,174037.206647053,983925
ES,7,2-utility|electricity|renewable,18407.7512823865,0.110372924804688,0.318584648188013,0.571042427007299,0.379737619534324,0.574100691246322,0.0461616892193541,1722014.22999705,3410820
