Model,Scenario,model.short,scenario.short,sector,Region,year,out,unit.out,energy,unit.energy,value.nonnorm,series,Unit,value.nonnorm.2020,value
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Africa,2085,3356.24859024702,billion US$2010/yr,4.09306442259964,EJ/yr,0.0012195355357448,all,EJ/yr per billion US$2010/yr,0.00535125281776567,0.227897200389422
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Africa,2090,3593.56936681652,billion US$2010/yr,4.08331164122391,EJ/yr,0.00113628296114992,all,EJ/yr per billion US$2010/yr,0.00535125281776567,0.212339614637074
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Africa,2095,3821.1333315639,billion US$2010/yr,4.05886643832678,EJ/yr,0.00106221533930761,all,EJ/yr per billion US$2010/yr,0.00535125281776567,0.198498440548568
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Africa,2100,4035.35035712521,billion US$2010/yr,3.97857204906113,EJ/yr,0.000985929769898708,all,EJ/yr per billion US$2010/yr,0.00535125281776567,0.184242793879129
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,1990,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00468127151507817,
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,1995,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00468127151507817,
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2000,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00468127151507817,
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2005,350.610823899127,billion US$2010/yr,1.9078963328,EJ/yr,0.00544163557639885,all,EJ/yr per billion US$2010/yr,0.00468127151507817,1.16242682332601
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2010,420.834238489567,billion US$2010/yr,2.33080563925,EJ/yr,0.00553853614101264,all,EJ/yr per billion US$2010/yr,0.00468127151507817,1.18312644826801
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2015,426.172987181031,billion US$2010/yr,1.82089242812,EJ/yr,0.00427266035833124,all,EJ/yr per billion US$2010/yr,0.00468127151507817,0.912713638713155
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2020,328.515975122652,billion US$2010/yr,1.5378724765898,EJ/yr,0.00468127151507817,all,EJ/yr per billion US$2010/yr,0.00468127151507817,1
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2025,341.039589112451,billion US$2010/yr,1.51921038744222,EJ/yr,0.00445464525510348,all,EJ/yr per billion US$2010/yr,0.00468127151507817,0.951588738391965
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2030,400.434994043756,billion US$2010/yr,1.63390785938587,EJ/yr,0.00408033234779509,all,EJ/yr per billion US$2010/yr,0.00468127151507817,0.871629072283569
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2035,486.922567823782,billion US$2010/yr,1.65446582192054,EJ/yr,0.00339780065917851,all,EJ/yr per billion US$2010/yr,0.00468127151507817,0.725828580597033
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2040,583.48630423321,billion US$2010/yr,1.74208651458718,EJ/yr,0.00298565108032235,all,EJ/yr per billion US$2010/yr,0.00468127151507817,0.63778635157258
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2045,690.398536472253,billion US$2010/yr,1.83839408209794,EJ/yr,0.00266280124446907,all,EJ/yr per billion US$2010/yr,0.00468127151507817,0.568820081444177
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2050,807.242821561582,billion US$2010/yr,1.85661424209132,EJ/yr,0.00229994518687669,all,EJ/yr per billion US$2010/yr,0.00468127151507817,0.491307795215182
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2055,933.63223073328,billion US$2010/yr,1.9344542731413,EJ/yr,0.00207196603701435,all,EJ/yr per billion US$2010/yr,0.00468127151507817,0.442607533090238
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2060,1068.35059590259,billion US$2010/yr,2.0212827001888,EJ/yr,0.00189196571606826,all,EJ/yr per billion US$2010/yr,0.00468127151507817,0.404156372894485
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2065,1206.73178509558,billion US$2010/yr,2.12058315451071,EJ/yr,0.00175729452120361,all,EJ/yr per billion US$2010/yr,0.00468127151507817,0.375388292591754
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2070,1346.80637827958,billion US$2010/yr,2.20900391342087,EJ/yr,0.00164017927821419,all,EJ/yr per billion US$2010/yr,0.00468127151507817,0.350370465146327
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2075,1488.81335889049,billion US$2010/yr,2.28656543140178,EJ/yr,0.00153583081300788,all,EJ/yr per billion US$2010/yr,0.00468127151507817,0.328079840714438
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2080,1634.41781259904,billion US$2010/yr,2.34876449513016,EJ/yr,0.00143706491511811,all,EJ/yr per billion US$2010/yr,0.00468127151507817,0.306981748546177
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2085,1782.92396784612,billion US$2010/yr,2.40528606035847,EJ/yr,0.00134906821812722,all,EJ/yr per billion US$2010/yr,0.00468127151507817,0.288184142659089
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2090,1931.96618717229,billion US$2010/yr,2.45121180460928,EJ/yr,0.00126876537533868,all,EJ/yr per billion US$2010/yr,0.00468127151507817,0.271030076177388
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2095,2079.72914132334,billion US$2010/yr,2.48389766557515,EJ/yr,0.00119433709718307,all,EJ/yr per billion US$2010/yr,0.00468127151507817,0.255130917601374
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Northern,2100,2226.0482549708,billion US$2010/yr,2.48286229585208,EJ/yr,0.00111536768814773,all,EJ/yr per billion US$2010/yr,0.00468127151507817,0.238261695472092
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,1990,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00338024746939266,
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,1995,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00338024746939266,
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2000,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00338024746939266,
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2005,630.135404433028,billion US$2010/yr,2.2449297346,EJ/yr,0.00356261482660207,all,EJ/yr per billion US$2010/yr,0.00338024746939266,1.05395088935373
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2010,796.560310773778,billion US$2010/yr,2.8987847124,EJ/yr,0.00363912772604013,all,EJ/yr per billion US$2010/yr,0.00338024746939266,1.07658618458902
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2015,982.405094611003,billion US$2010/yr,3.39393684565,EJ/yr,0.00345472235869652,all,EJ/yr per billion US$2010/yr,0.00338024746939266,1.02203237780021
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2020,1031.9932736701,billion US$2010/yr,3.4883926517536,EJ/yr,0.00338024746939266,all,EJ/yr per billion US$2010/yr,0.00338024746939266,1
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2025,1153.28570830713,billion US$2010/yr,3.4787415983265,EJ/yr,0.00301637449702973,all,EJ/yr per billion US$2010/yr,0.00338024746939266,0.892353155898286
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2030,1394.67858647705,billion US$2010/yr,3.9034189702814,EJ/yr,0.00279879465285361,all,EJ/yr per billion US$2010/yr,0.00338024746939266,0.827985133690961
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2035,1691.72886145951,billion US$2010/yr,4.1253473393102,EJ/yr,0.00243853931518975,all,EJ/yr per billion US$2010/yr,0.00338024746939266,0.72140851735565
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2040,2021.15680143008,billion US$2010/yr,4.4124592258686,EJ/yr,0.00218313553047767,all,EJ/yr per billion US$2010/yr,0.00338024746939266,0.645850799459342
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2045,2377.48703711635,billion US$2010/yr,4.6461914813411,EJ/yr,0.00195424471671419,all,EJ/yr per billion US$2010/yr,0.00338024746939266,0.578136581540084
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2050,2756.7327306063,billion US$2010/yr,4.71128249225871,EJ/yr,0.00170900952419226,all,EJ/yr per billion US$2010/yr,0.00338024746939266,0.505587102621018
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2055,3156.29560397238,billion US$2010/yr,4.89671974083386,EJ/yr,0.0015514135414538,all,EJ/yr per billion US$2010/yr,0.00338024746939266,0.458964485737061
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2060,3573.81260178251,billion US$2010/yr,5.0942992127615,EJ/yr,0.00142545224957252,all,EJ/yr per billion US$2010/yr,0.00338024746939266,0.42170055964235
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2065,4011.42603879215,billion US$2010/yr,5.3438052872146,EJ/yr,0.00133214603373907,all,EJ/yr per billion US$2010/yr,0.00338024746939266,0.394097191345113
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2070,4466.41928690206,billion US$2010/yr,5.60181974872442,EJ/yr,0.0012542082121918,all,EJ/yr per billion US$2010/yr,0.00338024746939266,0.371040352384955
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2075,4933.81326144715,billion US$2010/yr,5.82353927162305,EJ/yr,0.00118033232370755,all,EJ/yr per billion US$2010/yr,0.00338024746939266,0.349185180787851
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2080,5412.87944931219,billion US$2010/yr,5.98193266658352,EJ/yr,0.0011051294828566,all,EJ/yr per billion US$2010/yr,0.00338024746939266,0.326937448474791
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2085,5900.78352436513,billion US$2010/yr,6.11314957048283,EJ/yr,0.00103598946567703,all,EJ/yr per billion US$2010/yr,0.00338024746939266,0.306483319655636
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2090,6395.93201524446,billion US$2010/yr,6.20841350988251,EJ/yr,0.000970681598097821,all,EJ/yr per billion US$2010/yr,0.00338024746939266,0.28716287990365
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2095,6897.84091422886,billion US$2010/yr,6.2691663865401,EJ/yr,0.000908859230662753,all,EJ/yr per billion US$2010/yr,0.00338024746939266,0.268873577716501
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South America_Southern,2100,7404.99976775286,billion US$2010/yr,6.23850698861511,EJ/yr,0.000842472273366224,all,EJ/yr per billion US$2010/yr,0.00338024746939266,0.249233904024664
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,1990,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00348920120195194,
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,1995,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00348920120195194,
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2000,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00348920120195194,
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2005,317.597449831735,billion US$2010/yr,1.6641661133,EJ/yr,0.0052398598105296,all,EJ/yr per billion US$2010/yr,0.00348920120195194,1.50173621618561
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2010,432.202246298841,billion US$2010/yr,2.0188152718,EJ/yr,0.00467099671296968,all,EJ/yr per billion US$2010/yr,0.00348920120195194,1.33870087811406
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2015,579.900066479041,billion US$2010/yr,2.525682383,EJ/yr,0.00435537522583003,all,EJ/yr per billion US$2010/yr,0.00348920120195194,1.24824421801572
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2020,753.787055781017,billion US$2010/yr,2.63011470104694,EJ/yr,0.00348920120195194,all,EJ/yr per billion US$2010/yr,0.00348920120195194,1
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2025,993.82589413966,billion US$2010/yr,3.02582864034773,EJ/yr,0.00304462648658108,all,EJ/yr per billion US$2010/yr,0.00348920120195194,0.872585531862663
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2030,1232.44678504653,billion US$2010/yr,3.4381796796035,EJ/yr,0.00278971856742171,all,EJ/yr per billion US$2010/yr,0.00348920120195194,0.799529292223411
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2035,1462.08291026116,billion US$2010/yr,3.55659716895536,EJ/yr,0.00243255505142323,all,EJ/yr per billion US$2010/yr,0.00348920120195194,0.697166746951251
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2040,1729.12431869369,billion US$2010/yr,3.8238903573799,EJ/yr,0.00221146063127997,all,EJ/yr per billion US$2010/yr,0.00348920120195194,0.633801407050654
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2045,2040.03748320133,billion US$2010/yr,4.04838109398163,EJ/yr,0.00198446407348786,all,EJ/yr per billion US$2010/yr,0.00348920120195194,0.568744523066684
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2050,2400.26488846031,billion US$2010/yr,4.1276713608873,EJ/yr,0.00171967326636814,all,EJ/yr per billion US$2010/yr,0.00348920120195194,0.492855862082735
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2055,2819.23278803448,billion US$2010/yr,4.32872880875871,EJ/yr,0.00153542794590461,all,EJ/yr per billion US$2010/yr,0.00348920120195194,0.440051420664895
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2060,3305.42437674243,billion US$2010/yr,4.57451073061725,EJ/yr,0.00138394051995391,all,EJ/yr per billion US$2010/yr,0.00348920120195194,0.39663534426725
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2065,3862.99359567386,billion US$2010/yr,4.88936595086788,EJ/yr,0.00126569351715816,all,EJ/yr per billion US$2010/yr,0.00348920120195194,0.362745924898254
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2070,4496.37920180287,billion US$2010/yr,5.25954977892765,EJ/yr,0.00116973003006926,all,EJ/yr per billion US$2010/yr,0.00348920120195194,0.335242928786933
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2075,5213.78299903588,billion US$2010/yr,5.63794190682718,EJ/yr,0.0010813533873331,all,EJ/yr per billion US$2010/yr,0.00348920120195194,0.309914311255013
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2080,6013.03168145238,billion US$2010/yr,5.99830137979402,EJ/yr,0.000997550270406225,all,EJ/yr per billion US$2010/yr,0.00348920120195194,0.285896459581687
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2085,6896.39676160208,billion US$2010/yr,6.39425301411632,EJ/yr,0.000927187520549628,all,EJ/yr per billion US$2010/yr,0.00348920120195194,0.265730597602379
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2090,7866.11237462293,billion US$2010/yr,6.74834601402959,EJ/yr,0.000857901043443087,all,EJ/yr per billion US$2010/yr,0.00348920120195194,0.245873193831057
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2095,8927.93288129229,billion US$2010/yr,7.10225035048416,EJ/yr,0.000795508931901394,all,EJ/yr per billion US$2010/yr,0.00348920120195194,0.227991705223639
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Asia,2100,10081.0297667405,billion US$2010/yr,7.31699790344645,EJ/yr,0.000725818499969796,all,EJ/yr per billion US$2010/yr,0.00348920120195194,0.208018528585785
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,1990,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00334867857570909,
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,1995,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00334867857570909,
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2000,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00334867857570909,
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2005,1239.73282898108,billion US$2010/yr,5.4790577836,EJ/yr,0.00441954722462514,all,EJ/yr per billion US$2010/yr,0.00334867857570909,1.31978842540577
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2010,1516.57566072013,billion US$2010/yr,6.024205069,EJ/yr,0.00397224169227368,all,EJ/yr per billion US$2010/yr,0.00334867857570909,1.1862116958874
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2015,1758.03128389819,billion US$2010/yr,6.503315178,EJ/yr,0.00369920332906693,all,EJ/yr per billion US$2010/yr,0.00334867857570909,1.10467554452688
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2020,1978.80161738391,billion US$2010/yr,6.626370581712,EJ/yr,0.00334867857570909,all,EJ/yr per billion US$2010/yr,0.00334867857570909,1
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2025,2256.9813459734,billion US$2010/yr,6.8259376878092,EJ/yr,0.00302436601879192,all,EJ/yr per billion US$2010/yr,0.00334867857570909,0.903152079369547
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2030,2563.12579987936,billion US$2010/yr,6.8876987140604,EJ/yr,0.0026872261651709,all,EJ/yr per billion US$2010/yr,0.00334867857570909,0.80247360396537
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2035,2852.41827847523,billion US$2010/yr,6.3495670257883,EJ/yr,0.00222602942692629,all,EJ/yr per billion US$2010/yr,0.00334867857570909,0.664748609518286
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2040,3108.53558831238,billion US$2010/yr,5.9347181534805,EJ/yr,0.00190916847656309,all,EJ/yr per billion US$2010/yr,0.00334867857570909,0.570125926809449
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2045,3335.11670198792,billion US$2010/yr,5.5434360031184,EJ/yr,0.00166214153760023,all,EJ/yr per billion US$2010/yr,0.00334867857570909,0.496357443696508
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2050,3527.69404244558,billion US$2010/yr,5.07975485643837,EJ/yr,0.00143996468948787,all,EJ/yr per billion US$2010/yr,0.00334867857570909,0.430009825348184
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2055,3701.44591677068,billion US$2010/yr,4.93083225361545,EJ/yr,0.00133213678235162,all,EJ/yr per billion US$2010/yr,0.00334867857570909,0.397809688876915
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2060,3829.5469028098,billion US$2010/yr,4.72326711181096,EJ/yr,0.00123337492180744,all,EJ/yr per billion US$2010/yr,0.00334867857570909,0.368316902898412
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2065,3932.37255369123,billion US$2010/yr,4.52826149955904,EJ/yr,0.00115153420428297,all,EJ/yr per billion US$2010/yr,0.00334867857570909,0.343877197601485
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2070,4034.93078366698,billion US$2010/yr,4.34274290958531,EJ/yr,0.00107628684168867,all,EJ/yr per billion US$2010/yr,0.00334867857570909,0.321406434614513
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2075,4117.11181243125,billion US$2010/yr,4.14591693902783,EJ/yr,0.00100699644020102,all,EJ/yr per billion US$2010/yr,0.00334867857570909,0.300714570668456
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2080,4195.40271144848,billion US$2010/yr,3.9410069284494,EJ/yr,0.000939363202892328,all,EJ/yr per billion US$2010/yr,0.00334867857570909,0.280517577801093
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2085,4264.2610681122,billion US$2010/yr,3.77085123733897,EJ/yr,0.000884291833240955,all,EJ/yr per billion US$2010/yr,0.00334867857570909,0.264071875890239
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2090,4320.83675033551,billion US$2010/yr,3.62041120972113,EJ/yr,0.000837895856500482,all,EJ/yr per billion US$2010/yr,0.00334867857570909,0.25021686541625
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2095,4365.91870413503,billion US$2010/yr,3.47959654562365,EJ/yr,0.00079699068659434,all,EJ/yr per billion US$2010/yr,0.00334867857570909,0.238001548543839
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,South Korea,2100,4402.45652384435,billion US$2010/yr,3.33415545604322,EJ/yr,0.000757339780185209,all,EJ/yr per billion US$2010/yr,0.00334867857570909,0.226160786430462
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,1990,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00498360094109976,
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,1995,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00498360094109976,
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2000,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00498360094109976,
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2005,1642.72312553012,billion US$2010/yr,10.517031557969,EJ/yr,0.00640219364695135,all,EJ/yr per billion US$2010/yr,0.00498360094109976,1.28465214663407
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2010,2106.35109752272,billion US$2010/yr,12.446522709001,EJ/yr,0.00590904466194613,all,EJ/yr per billion US$2010/yr,0.00498360094109976,1.18569779799467
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2015,2648.99871247343,billion US$2010/yr,14.350570011,EJ/yr,0.00541735635560221,all,EJ/yr per billion US$2010/yr,0.00498360094109976,1.08703654639064
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2020,3121.80211739393,billion US$2010/yr,15.5578159701716,EJ/yr,0.00498360094109976,all,EJ/yr per billion US$2010/yr,0.00498360094109976,1
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2025,3720.46085835584,billion US$2010/yr,17.0144582118839,EJ/yr,0.00457321252921419,all,EJ/yr per billion US$2010/yr,0.00498360094109976,0.917652232444798
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2030,4426.67462480476,billion US$2010/yr,18.5999171733319,EJ/yr,0.00420178096422713,all,EJ/yr per billion US$2010/yr,0.00498360094109976,0.843121472583216
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2035,5068.93622211795,billion US$2010/yr,18.3583993421966,EJ/yr,0.00362174597149023,all,EJ/yr per billion US$2010/yr,0.00498360094109976,0.726732740902606
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2040,5757.83181885624,billion US$2010/yr,18.8245597311195,EJ/yr,0.0032693833934974,all,EJ/yr per billion US$2010/yr,0.00498360094109976,0.656028328138152
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2045,6502.0890138944,billion US$2010/yr,18.7370717211665,EJ/yr,0.00288170027834547,all,EJ/yr per billion US$2010/yr,0.00498360094109976,0.578236562759286
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2050,7293.47092210414,billion US$2010/yr,17.8836699758776,EJ/yr,0.0024520108692938,all,EJ/yr per billion US$2010/yr,0.00498360094109976,0.492015893381844
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2055,8144.39560077693,billion US$2010/yr,17.90139634404,EJ/yr,0.00219800181886208,all,EJ/yr per billion US$2010/yr,0.00498360094109976,0.441046914638601
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2060,9054.01717632464,billion US$2010/yr,18.0474129995224,EJ/yr,0.00199330447999531,all,EJ/yr per billion US$2010/yr,0.00498360094109976,0.399972731274795
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2065,10025.4923290424,billion US$2010/yr,18.5706834133833,EJ/yr,0.00185234627925321,all,EJ/yr per billion US$2010/yr,0.00498360094109976,0.371688323592869
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2070,11046.1795002712,billion US$2010/yr,19.2358369383093,EJ/yr,0.00174140180664609,all,EJ/yr per billion US$2010/yr,0.00498360094109976,0.349426414198768
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2075,12110.99223042,billion US$2010/yr,19.8185646924589,EJ/yr,0.00163641131258257,all,EJ/yr per billion US$2010/yr,0.00498360094109976,0.328359218950917
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2080,13215.1313558808,billion US$2010/yr,20.1058508839489,EJ/yr,0.00152142648775123,all,EJ/yr per billion US$2010/yr,0.00498360094109976,0.305286580071857
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2085,14347.5797445791,billion US$2010/yr,20.4623468912085,EJ/yr,0.00142618805788061,all,EJ/yr per billion US$2010/yr,0.00498360094109976,0.286176215699544
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2090,15509.649176468,billion US$2010/yr,20.7772013483894,EJ/yr,0.00133963064618596,all,EJ/yr per billion US$2010/yr,0.00498360094109976,0.268807768121646
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2095,16697.9338384615,billion US$2010/yr,21.0357474954267,EJ/yr,0.00125978146152272,all,EJ/yr per billion US$2010/yr,0.00498360094109976,0.252785380774231
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Southeast Asia,2100,17904.7684845964,billion US$2010/yr,20.8402242574061,EJ/yr,0.00116394826748724,all,EJ/yr per billion US$2010/yr,0.00498360094109976,0.233555672142237
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Taiwan,1990,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00258932450400875,
GCAM 5.3+ NGFS,Delayed transition,gcam,delayed,all,Taiwan,1995,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00258932450400875,
